GENE OR COMPLEX	ENZYME LOCATION	REACTION	SUBSTRATES	PRODUCTS	FWD_RATE	RVS_RATE
TRANS-CPLX-202	inner membrane	TRANS-RXN-92	CPD-8876,PROTON	CPD-8876,PROTON	1.0	0.0
TRANS-CPLX-202	inner membrane	TRANS-RXN-92	CPD-8876,PROTON	CPD-8876,PROTON	1.0	0.0
TRANS-CPLX-202	periplasmic space	TRANS-RXN-92	CPD-8876,PROTON	CPD-8876,PROTON	1.0	0.0
TRANS-CPLX-203	inner membrane	TRANS-RXN0-235	NA+,CPD-334	NA+,CPD-334	1.0	0.0
TRANS-CPLX-203	inner membrane	TRANS-RXN0-235	NA+,CPD-334	NA+,CPD-334	1.0	0.0
TRANS-CPLX-204	outer membrane	TRANS-RXN-352	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
TRANS-CPLX-204	periplasmic space	TRANS-RXN-352	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
TRANS-CPLX-204	periplasmic space	TRANS-RXN-352	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
TRANS-CPLX-204	inner membrane	TRANS-RXN-352	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
TRANS-CPLX-204	inner membrane	TRANS-RXN-352	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
TRANS-CPLX-204	outer membrane	TRANS-RXN-367	Erythromycins,PROTON	Erythromycins,PROTON	1.0	0.0
TRANS-CPLX-204	periplasmic space	TRANS-RXN-367	Erythromycins,PROTON	Erythromycins,PROTON	1.0	0.0
TRANS-CPLX-204	periplasmic space	TRANS-RXN-367	Erythromycins,PROTON	Erythromycins,PROTON	1.0	0.0
TRANS-CPLX-204	inner membrane	TRANS-RXN-367	Erythromycins,PROTON	Erythromycins,PROTON	1.0	0.0
TRANS-CPLX-204	inner membrane	TRANS-RXN-367	Erythromycins,PROTON	Erythromycins,PROTON	1.0	0.0
TRANS-CPLX-204	outer membrane	TRANS-RXN-359	CPD0-1938,PROTON	CPD0-1938,PROTON	1.0	0.0
TRANS-CPLX-204	periplasmic space	TRANS-RXN-359	CPD0-1938,PROTON	CPD0-1938,PROTON	1.0	0.0
TRANS-CPLX-204	periplasmic space	TRANS-RXN-359	CPD0-1938,PROTON	CPD0-1938,PROTON	1.0	0.0
TRANS-CPLX-204	inner membrane	TRANS-RXN-359	CPD0-1938,PROTON	CPD0-1938,PROTON	1.0	0.0
TRANS-CPLX-204	inner membrane	TRANS-RXN-359	CPD0-1938,PROTON	CPD0-1938,PROTON	1.0	0.0
TRKG-MONOMER	inner membrane	TRANS-RXN-3	PROTON,K+	PROTON,K+	1.0	0.0
TRKH-MONOMER	inner membrane	TRANS-RXN-3	PROTON,K+	PROTON,K+	1.0	0.0
TYRP-MONOMER	inner membrane	TRANS-RXN-77	PROTON,TYR	PROTON,TYR	1.0	1.0
YCHM-MONOMER	inner membrane	TRANS-RXN-121	PROTON,SUC	PROTON,SUC	1.0	1.0
YCHM-MONOMER	inner membrane	TRANS-RXN-122A	PROTON,L-ASPARTATE	PROTON,L-ASPARTATE	1.0	1.0
YCHM-MONOMER	inner membrane	TRANS-RXN0-553	FUM,PROTON	FUM,PROTON	1.0	1.0
YDGEF-CPLX	inner membrane	TRANS-RXN0-266	PROTON,SPERMIDINE	PROTON,SPERMIDINE	1.0	1.0
YDGEF-CPLX	inner membrane	TRANS-RXN-350	CPD-21025,PROTON	CPD-21025,PROTON	1.0	1.0
YEEF-MONOMER	inner membrane	TRANS-RXN-69	PROTON,PUTRESCINE	PROTON,PUTRESCINE	1.0	1.0
YGFO-MONOMER	inner membrane	RXN-5076	XANTHINE,PROTON	XANTHINE,PROTON	1.0	1.0
YGFU-MONOMER	inner membrane	RXN-5076	XANTHINE,PROTON	XANTHINE,PROTON	1.0	1.0
YHAU-MONOMER	inner membrane	TRANS-RXN0-204	D-GLUCARATE,PROTON	D-GLUCARATE,PROTON	1.0	1.0
YHAU-MONOMER	inner membrane	TRANS-RXN0-203	D-GALACTARATE,PROTON	D-GALACTARATE,PROTON	1.0	1.0
YHAU-MONOMER	inner membrane	TRANS-RXN0-523	GLYCERATE,PROTON	GLYCERATE,PROTON	1.0	1.0
YHIP-MONOMER	inner membrane	TRANS-RXN0-267	PROTON,TRIPEPTIDES	PROTON,TRIPEPTIDES	1.0	1.0
YHIP-MONOMER	inner membrane	TRANS-RXN0-288	DIPEPTIDES,PROTON	DIPEPTIDES,PROTON	1.0	1.0
YICE-MONOMER	inner membrane	RXN-5076	XANTHINE,PROTON	XANTHINE,PROTON	1.0	1.0
YJDL-MONOMER	inner membrane	TRANS-RXN0-267	PROTON,TRIPEPTIDES	PROTON,TRIPEPTIDES	1.0	1.0
YJDL-MONOMER	inner membrane	TRANS-RXN0-288	DIPEPTIDES,PROTON	DIPEPTIDES,PROTON	1.0	1.0
YJGT-MONOMER	inner membrane	TRANS-RXN0-209	PROTON,GLUCONATE	PROTON,GLUCONATE	1.0	1.0
YJIO-MONOMER	inner membrane	TRANS-RXN-44	PROTON,Drugs	PROTON,Drugs	1.0	1.0
YJIO-MONOMER	inner membrane	TRANS-RXN-129	NA+,PROTON	NA+,PROTON	1.0	1.0
YJIO-MONOMER	inner membrane	TRANS-RXN0-589	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	1.0
YNFJ-MONOMER	inner membrane	RXN0-2501	CL-,PROTON	CL-,PROTON	1.0	1.0
